header,score
no,-4.118923664093018
wait,-4.2579474449157715
no,-4.0457563400268555
wait,-4.1699910163879395
no,-4.076301574707031
wait,-4.21174955368042
no,-4.040841102600098
wait,-4.16369104385376
no,-4.207587718963623
wait,-4.291840076446533
no,-4.091255187988281
wait,-4.2229790687561035
no,-4.007620811462402
wait,-4.12410831451416
no,-3.972679615020752
wait,-4.062549591064453
no,-4.062434673309326
wait,-4.197093486785889
no,-4.026913166046143
wait,-4.133879661560059
no,-4.077844142913818
wait,-4.165114402770996
no,-4.06674861907959
wait,-4.122142314910889
no,-4.0936784744262695
wait,-4.229496479034424
no,-4.070974349975586
wait,-4.187971591949463
no,-4.110556125640869
wait,-4.235874652862549
no,-4.095074653625488
wait,-4.192385673522949
no,-4.105481147766113
wait,-4.216070175170898
no,-4.092010021209717
wait,-4.167163848876953
no,-4.096378326416016
wait,-4.206759452819824
no,-4.0645341873168945
wait,-4.149084091186523
no,-4.17327880859375
wait,-4.261038780212402
no,-4.169809341430664
wait,-4.2224578857421875
no,-4.160754680633545
wait,-4.303295612335205
no,-4.1149067878723145
wait,-4.246048927307129
no,-4.1096367835998535
wait,-4.200403213500977
no,-4.153591156005859
wait,-4.2038798332214355
no,-3.823246479034424
wait,-3.9427878856658936
no,-3.736827850341797
wait,-3.9078452587127686
no,-3.8789758682250977
wait,-3.9765970706939697
no,-3.8117856979370117
wait,-3.923164129257202
no,-3.9355275630950928
wait,-4.0397114753723145
no,-3.7952816486358643
wait,-3.941725969314575
no,-3.9397122859954834
wait,-4.042605876922607
no,-3.8400471210479736
wait,-3.979313373565674
no,-3.9132747650146484
wait,-4.022190093994141
no,-3.8474581241607666
wait,-3.9651503562927246
no,-3.9682140350341797
wait,-4.089236259460449
no,-3.878831386566162
wait,-4.044413089752197
no,-3.955207109451294
wait,-4.0287556648254395
no,-3.8494133949279785
wait,-3.962203025817871
no,-3.8569400310516357
wait,-3.9516122341156006
no,-3.817499876022339
wait,-3.9390509128570557
no,-3.920309543609619
wait,-4.034987449645996
no,-3.834855794906616
wait,-3.966883659362793
no,-3.917614221572876
wait,-4.009977340698242
no,-3.8654305934906006
wait,-3.982560634613037
no,-3.828995704650879
wait,-3.9017415046691895
no,-3.769474506378174
wait,-3.8683547973632812
no,-3.8247787952423096
wait,-3.9371726512908936
no,-3.7908992767333984
wait,-3.9144127368927
no,-3.8475544452667236
wait,-3.930736780166626
no,-3.8108980655670166
wait,-3.9197890758514404
no,-3.870652675628662
wait,-3.947265625
no,-3.819901943206787
wait,-3.907435894012451
no,-3.965745687484741
wait,-4.0306077003479
