header,score
wait,-3.768472671508789
no,-3.5372354984283447
wait,-3.7374777793884277
no,-3.5842783451080322
wait,-3.6657135486602783
no,-3.513632297515869
wait,-3.5953919887542725
no,-3.7391929626464844
wait,-3.8972253799438477
no,-3.678922414779663
wait,-3.8292124271392822
no,-3.8395540714263916
wait,-3.935331344604492
no,-3.739048957824707
wait,-3.8602137565612793
no,-3.750009298324585
wait,-3.8957455158233643
no,-3.6441147327423096
wait,-3.8317127227783203
no,-3.8643558025360107
wait,-3.9998092651367188
no,-3.7188076972961426
wait,-3.8972878456115723
no,-3.8030202388763428
wait,-4.001485824584961
no,-3.7218704223632812
wait,-3.9365508556365967
no,-3.8739635944366455
wait,-4.105857849121094
no,-3.759458303451538
wait,-3.9599263668060303
no,-3.933112859725952
wait,-4.106387615203857
no,-3.8044912815093994
wait,-3.9731788635253906
no,-3.92488169670105
wait,-4.105262279510498
no,-3.8111302852630615
wait,-4.045107364654541
no,-3.86442232131958
wait,-4.015284061431885
no,-3.7387728691101074
wait,-3.911372184753418
no,-3.9928975105285645
wait,-4.083678722381592
no,-3.8265273571014404
wait,-4.007919788360596
no,-3.9013078212738037
wait,-4.03644323348999
no,-3.7963550090789795
wait,-3.9062302112579346
no,-3.9373843669891357
wait,-4.130935192108154
no,-3.7983760833740234
wait,-4.02549934387207
no,-3.6168274879455566
wait,-3.8363802433013916
no,-3.650507688522339
wait,-3.8161814212799072
no,-3.6168274879455566
wait,-3.8363802433013916
no,-3.650507688522339
wait,-3.8161814212799072
no,-3.6967225074768066
wait,-3.828498601913452
no,-3.655902862548828
wait,-3.84661865234375
no,-3.6580278873443604
wait,-3.895249843597412
no,-3.6464943885803223
wait,-3.9142661094665527
no,-3.616450786590576
wait,-3.7516255378723145
no,-3.572359085083008
wait,-3.7373578548431396
no,-3.683773994445801
wait,-3.8428127765655518
no,-3.696042060852051
wait,-3.9057998657226562
no,-3.6406090259552
wait,-3.8314151763916016
no,-3.6635475158691406
wait,-3.875669240951538
no,-3.542879819869995
wait,-3.6876533031463623
no,-3.573483467102051
wait,-3.7234745025634766
no,-3.7625811100006104
wait,-3.8913767337799072
no,-3.7366180419921875
wait,-3.910912036895752
no,-3.7625811100006104
wait,-3.8913767337799072
no,-3.7366180419921875
wait,-3.910912036895752
no,-3.7260868549346924
wait,-3.97453236579895
no,-3.657522439956665
wait,-3.8770902156829834
no,-3.7766757011413574
wait,-4.0452752113342285
no,-3.702571392059326
wait,-3.963367462158203
no,-3.8261897563934326
wait,-4.029621601104736
no,-3.7553813457489014
wait,-3.960115909576416
no,-3.7626752853393555
wait,-4.039692401885986
no,-3.705554962158203
wait,-3.9391989707946777
no,-3.7406158447265625
wait,-3.9841322898864746
no,-3.7112438678741455
wait,-3.9123852252960205
no,-3.8805391788482666
wait,-4.094319820404053
no,-3.806666612625122
wait,-4.020178318023682
no,-3.862125873565674
wait,-4.115764141082764
no,-3.8028225898742676
wait,-4.043334007263184
no,-3.854052782058716
wait,-4.084221839904785
no,-3.757286548614502
wait,-4.031825065612793
no,-3.932478904724121
wait,-4.201531410217285
no,-3.8373842239379883
wait,-4.1165056228637695
no,-3.853945732116699
wait,-4.08743953704834
no,-3.7977466583251953
wait,-4.020059108734131
no,-3.340557336807251
wait,-3.504605531692505
no,-3.3340342044830322
wait,-3.493166923522949
no,-3.314487934112549
wait,-3.476605176925659
no,-3.3258252143859863
wait,-3.475137710571289
no,-3.3305253982543945
wait,-3.430577039718628
no,-3.365142822265625
wait,-3.474233627319336
no,-3.362302541732788
wait,-3.5248284339904785
no,-3.364699125289917
wait,-3.5261504650115967
no,-3.3679275512695312
wait,-3.5792272090911865
no,-3.3762476444244385
wait,-3.5738070011138916
no,-3.308305501937866
wait,-3.4582362174987793
no,-3.3450100421905518
wait,-3.490429401397705
no,-3.417757987976074
wait,-3.5922696590423584
no,-3.4022486209869385
wait,-3.573373317718506
no,-3.4283957481384277
wait,-3.6213619709014893
no,-3.4103128910064697
wait,-3.595015287399292
no,-3.409031391143799
wait,-3.563392400741577
no,-3.4225192070007324
wait,-3.563046932220459
no,-3.3661231994628906
wait,-3.513278007507324
no,-3.385878324508667
wait,-3.519451856613159
no,-3.7100136280059814
wait,-3.887667655944824
no,-3.7389869689941406
wait,-3.862405776977539
no,-3.519376039505005
wait,-3.722571611404419
no,-3.5448532104492188
wait,-3.6902873516082764
no,-3.5522074699401855
wait,-3.7531468868255615
no,-3.541099786758423
wait,-3.7140798568725586
no,-3.786135673522949
wait,-3.933331251144409
no,-3.815394163131714
wait,-3.8672847747802734
no,-3.6698157787323
wait,-3.861086130142212
no,-3.728522777557373
wait,-3.881085157394409
no,-3.7175474166870117
wait,-3.966984987258911
no,-3.696702003479004
wait,-3.894153356552124
no,-3.596736192703247
wait,-3.792750597000122
no,-3.653135299682617
wait,-3.8074839115142822
no,-3.756784439086914
wait,-3.907003164291382
no,-3.7618281841278076
wait,-3.8654792308807373
no,-3.7276241779327393
wait,-3.828376531600952
no,-3.7714593410491943
wait,-3.8732075691223145
no,-3.870940923690796
wait,-4.014480113983154
no,-3.7916905879974365
wait,-3.9232637882232666
no,-3.555619955062866
wait,-3.7088639736175537
no,-3.518432855606079
wait,-3.719762086868286
no,-3.524275064468384
wait,-3.6866512298583984
no,-3.519646406173706
wait,-3.7001953125
no,-3.7730207443237305
wait,-3.9254441261291504
no,-3.746107816696167
wait,-3.903583288192749
no,-3.5595622062683105
wait,-3.74393367767334
no,-3.5251898765563965
wait,-3.7428698539733887
no,-3.5518500804901123
wait,-3.7557764053344727
no,-3.5975735187530518
wait,-3.782658338546753
no,-3.5919764041900635
wait,-3.705901622772217
no,-3.5954456329345703
wait,-3.7280383110046387
no,-3.6244051456451416
wait,-3.781212329864502
no,-3.5632495880126953
wait,-3.753720283508301
no,-3.5836358070373535
wait,-3.7295162677764893
no,-3.5959839820861816
wait,-3.7508304119110107
no,-3.5426650047302246
wait,-3.646327495574951
no,-3.5770390033721924
wait,-3.69451904296875
no,-3.6492583751678467
wait,-3.792616367340088
no,-3.6198394298553467
wait,-3.7896976470947266
no,-3.4878804683685303
wait,-3.6409730911254883
no,-3.4225387573242188
wait,-3.581218957901001
no,-3.6851553916931152
wait,-3.900378942489624
no,-3.5976266860961914
wait,-3.816176176071167
no,-3.6564433574676514
wait,-3.8936479091644287
no,-3.5483956336975098
wait,-3.7897322177886963
no,-3.617908477783203
wait,-3.836723566055298
no,-3.554823875427246
wait,-3.7683489322662354
no,-3.7397265434265137
wait,-3.9300007820129395
no,-3.665593385696411
wait,-3.8552675247192383
no,-3.7468183040618896
wait,-3.9512810707092285
no,-3.6961214542388916
wait,-3.924326181411743
no,-3.6703295707702637
wait,-3.862271785736084
no,-3.5786805152893066
wait,-3.7440857887268066
no,-3.6461985111236572
wait,-3.7749767303466797
no,-3.5727181434631348
wait,-3.715676784515381
no,-3.7997348308563232
wait,-4.008674144744873
no,-3.6992673873901367
wait,-3.9127161502838135
no,-3.665111541748047
wait,-3.841195583343506
no,-3.640777111053467
wait,-3.802976369857788
no,-3.463205099105835
wait,-3.5933139324188232
no,-3.4913487434387207
wait,-3.614719867706299
no,-3.4868781566619873
wait,-3.596543073654175
no,-3.459867000579834
wait,-3.5563571453094482
no,-3.509819746017456
wait,-3.5732765197753906
no,-3.4986281394958496
wait,-3.557394027709961
no,-3.502208709716797
wait,-3.634840726852417
no,-3.5177297592163086
wait,-3.6455259323120117
no,-3.51739501953125
wait,-3.6236531734466553
no,-3.4999289512634277
wait,-3.5843992233276367
no,-3.5667269229888916
wait,-3.7281603813171387
no,-3.5633559226989746
wait,-3.681690216064453
no,-3.559295415878296
wait,-3.6798408031463623
no,-3.583350419998169
wait,-3.7242934703826904
no,-3.5873284339904785
wait,-3.745651960372925
no,-3.5671072006225586
wait,-3.7039244174957275
no,-3.556260108947754
wait,-3.7571065425872803
no,-3.5288987159729004
wait,-3.6700572967529297
no,-3.710710048675537
wait,-3.758617639541626
no,-3.674574375152588
wait,-3.7092511653900146
no,-3.4199113845825195
wait,-3.6110689640045166
no,-3.382331609725952
wait,-3.566333293914795
no,-3.4407596588134766
wait,-3.6554651260375977
no,-3.4037926197052
wait,-3.6095809936523438
no,-3.368455648422241
wait,-3.5417215824127197
no,-3.3694045543670654
wait,-3.551835536956787
no,-3.4366672039031982
wait,-3.6065759658813477
no,-3.4389309883117676
wait,-3.5727388858795166
no,-3.3544840812683105
wait,-3.5042638778686523
no,-3.325563669204712
wait,-3.483487367630005
no,-3.3731210231781006
wait,-3.5938804149627686
no,-3.3364386558532715
wait,-3.5551939010620117
no,-3.433994770050049
wait,-3.5661027431488037
no,-3.37026309967041
wait,-3.457176446914673
no,-3.4983713626861572
wait,-3.690342426300049
no,-3.5006000995635986
wait,-3.621303081512451
no,-3.493162155151367
wait,-3.763418436050415
no,-3.458678960800171
wait,-3.6019012928009033
no,-3.380770206451416
wait,-3.512364625930786
no,-3.3653876781463623
wait,-3.4909050464630127
no,-3.3651366233825684
wait,-3.4932708740234375
no,-3.246938943862915
wait,-3.3989603519439697
no,-3.6589157581329346
wait,-3.8496007919311523
no,-3.504659414291382
wait,-3.6983304023742676
no,-3.4224679470062256
wait,-3.592851161956787
no,-3.301384925842285
wait,-3.4806084632873535
no,-3.4377734661102295
wait,-3.583040714263916
no,-3.340017080307007
wait,-3.475029230117798
no,-3.407698154449463
wait,-3.525167226791382
no,-3.300949811935425
wait,-3.4254231452941895
no,-3.459239959716797
wait,-3.568969249725342
no,-3.358745813369751
wait,-3.4581222534179688
no,-3.514897108078003
wait,-3.660531759262085
no,-3.367459774017334
wait,-3.5200891494750977
no,-3.4646546840667725
wait,-3.5883357524871826
no,-3.326155424118042
wait,-3.4622139930725098
no,-3.496490240097046
wait,-3.634352445602417
no,-3.378546714782715
wait,-3.5024209022521973
no,-3.543835163116455
wait,-3.6761674880981445
no,-3.4034764766693115
wait,-3.559760093688965
no,-3.402987003326416
wait,-3.581418752670288
no,-3.3596749305725098
wait,-3.649888038635254
no,-3.4345791339874268
wait,-3.6142401695251465
no,-3.376211643218994
wait,-3.6381587982177734
no,-3.4533116817474365
wait,-3.6892025470733643
no,-3.446469306945801
wait,-3.7511117458343506
no,-3.5053324699401855
wait,-3.6363823413848877
no,-3.4648406505584717
wait,-3.6953511238098145
no,-3.5095369815826416
wait,-3.6788506507873535
no,-3.4941213130950928
wait,-3.7602591514587402
no,-3.486778974533081
wait,-3.589700698852539
no,-3.4274916648864746
wait,-3.595975637435913
no,-3.513503313064575
wait,-3.6549997329711914
no,-3.488036870956421
wait,-3.702794313430786
no,-3.471010446548462
wait,-3.4991345405578613
no,-3.5314433574676514
wait,-3.5793259143829346
no,-3.544816017150879
wait,-3.7057623863220215
no,-3.5505127906799316
wait,-3.8521816730499268
no,-3.5804996490478516
wait,-3.7219533920288086
no,-3.5766003131866455
wait,-3.864337921142578
no,-3.424745559692383
wait,-3.5956242084503174
no,-3.4139537811279297
wait,-3.607459306716919
no,-3.390266180038452
wait,-3.5291531085968018
no,-3.344571113586426
wait,-3.5064165592193604
no,-3.5537853240966797
wait,-3.7170958518981934
no,-3.5796642303466797
wait,-3.723587989807129
no,-3.4444615840911865
wait,-3.5772922039031982
no,-3.455958366394043
wait,-3.5777907371520996
no,-3.3815908432006836
wait,-3.5059659481048584
no,-3.342522382736206
wait,-3.4723827838897705
no,-3.404123306274414
wait,-3.4699082374572754
no,-3.4294939041137695
wait,-3.515676736831665
no,-3.3988194465637207
wait,-3.5088021755218506
no,-3.3797223567962646
wait,-3.4968395233154297
no,-3.450350284576416
wait,-3.623394250869751
no,-3.414125919342041
wait,-3.603884220123291
no,-3.5686631202697754
wait,-3.6792285442352295
no,-3.571423292160034
wait,-3.697173595428467
no,-3.474883794784546
wait,-3.687880516052246
no,-3.53297758102417
wait,-3.732440710067749
no,-3.4942469596862793
wait,-3.5118627548217773
no,-3.373102903366089
wait,-3.4164507389068604
no,-3.377748727798462
wait,-3.5438265800476074
no,-3.3185462951660156
wait,-3.4119510650634766
no,-3.5272648334503174
wait,-3.663017988204956
no,-3.3778223991394043
wait,-3.493708372116089
no,-3.450129270553589
wait,-3.608138084411621
no,-3.3769047260284424
wait,-3.4903972148895264
no,-3.458562135696411
wait,-3.5497689247131348
no,-3.419795513153076
wait,-3.449523687362671
no,-3.489349365234375
wait,-3.5001301765441895
no,-3.379611015319824
wait,-3.4123332500457764
no,-3.6297359466552734
wait,-3.752232313156128
no,-3.5508298873901367
wait,-3.6469459533691406
no,-3.5377004146575928
wait,-3.617567300796509
no,-3.483715057373047
wait,-3.541815757751465
no,-3.4735066890716553
wait,-3.6402804851531982
no,-3.3847262859344482
wait,-3.5439743995666504
no,-3.532072067260742
wait,-3.6794075965881348
no,-3.436767578125
wait,-3.5454115867614746
no,-3.543369770050049
wait,-3.589416742324829
no,-3.474989652633667
wait,-3.5111753940582275
no,-3.4303784370422363
wait,-3.5628135204315186
no,-3.4397389888763428
wait,-3.536968946456909
no,-3.488754987716675
wait,-3.7197749614715576
no,-3.491382360458374
wait,-3.6704676151275635
no,-3.5528523921966553
wait,-3.6343307495117188
no,-3.5582454204559326
wait,-3.608258008956909
no,-3.5742130279541016
wait,-3.682163953781128
no,-3.530961513519287
wait,-3.6233060359954834
no,-3.4937939643859863
wait,-3.5944759845733643
no,-3.5003108978271484
wait,-3.556040048599243
no,-3.5889129638671875
wait,-3.6803231239318848
no,-3.5591237545013428
wait,-3.617313861846924
no,-3.6099460124969482
wait,-3.6816115379333496
no,-3.550879955291748
wait,-3.6165244579315186
no,-3.4346861839294434
wait,-3.5515801906585693
no,-3.460906744003296
wait,-3.559856414794922
no,-3.5445990562438965
wait,-3.6923539638519287
no,-3.5601582527160645
wait,-3.6894068717956543
no,-3.396869659423828
wait,-3.440122127532959
no,-3.3545587062835693
wait,-3.431678056716919
no,-3.419584035873413
wait,-3.500218152999878
no,-3.3724231719970703
wait,-3.482116222381592
no,-3.4407076835632324
wait,-3.4816060066223145
no,-3.3934309482574463
wait,-3.4684898853302
no,-3.452702045440674
wait,-3.4842374324798584
no,-3.485792636871338
wait,-3.480982542037964
no,-3.4031407833099365
wait,-3.4681990146636963
no,-3.3830509185791016
wait,-3.4807093143463135
no,-3.4618046283721924
wait,-3.539717435836792
no,-3.407770872116089
wait,-3.555250406265259
no,-3.5237338542938232
wait,-3.5881552696228027
no,-3.434781551361084
wait,-3.5668110847473145
no,-3.462785482406616
wait,-3.4449896812438965
no,-3.4491117000579834
wait,-3.4865527153015137
no,-3.656365156173706
wait,-3.762284278869629
no,-3.5767717361450195
wait,-3.760479688644409
no,-3.514806032180786
wait,-3.5375423431396484
no,-3.481931209564209
wait,-3.541903495788574
no,-3.7578213214874268
wait,-3.9216158390045166
no,-3.600600242614746
wait,-3.816492795944214
no,-3.7600133419036865
wait,-3.9378888607025146
no,-3.642796516418457
wait,-3.851593017578125
no,-3.8759827613830566
wait,-4.045347213745117
no,-3.747178792953491
wait,-3.961599349975586
no,-3.914214849472046
wait,-4.0651164054870605
no,-3.7783682346343994
wait,-3.975167751312256
no,-3.8623411655426025
wait,-4.038949012756348
no,-3.7302708625793457
wait,-3.9154245853424072
no,-3.7675178050994873
wait,-3.866530656814575
no,-3.690601110458374
wait,-3.8047397136688232
no,-3.8412282466888428
wait,-4.004819393157959
no,-3.706453800201416
wait,-3.8876678943634033
no,-3.8688323497772217
wait,-4.005626201629639
no,-3.7401487827301025
wait,-3.9230804443359375
no,-3.823607921600342
wait,-3.9850034713745117
no,-3.6908304691314697
wait,-3.9206864833831787
no,-3.8908820152282715
