header,score
no,-4.823770523071289
wait,-5.014917850494385
no,-4.777909755706787
wait,-4.676082134246826
no,-4.929617404937744
wait,-4.893252849578857
no,-4.495296478271484
wait,-4.792084217071533
no,-4.5513834953308105
wait,-4.57928466796875
no,-4.4992899894714355
wait,-4.660956382751465
no,-4.5462260246276855
wait,-4.553882122039795
no,-4.526069164276123
wait,-4.703185558319092
no,-4.579037189483643
wait,-4.597451210021973
no,-4.601467609405518
wait,-5.040740966796875
no,-4.55204439163208
wait,-4.712470531463623
no,-4.728705883026123
wait,-5.026984214782715
no,-4.6847333908081055
wait,-4.659162521362305
no,-4.611303806304932
wait,-5.001004219055176
no,-4.5929999351501465
wait,-4.751060485839844
no,-4.821473121643066
wait,-5.165722370147705
no,-4.79920768737793
wait,-4.947470188140869
no,-4.794328212738037
wait,-4.959532737731934
no,-4.712767601013184
wait,-4.643459320068359
no,-4.831470966339111
wait,-5.080077171325684
no,-4.794363975524902
wait,-4.746212482452393
no,-4.844919204711914
wait,-5.031562328338623
no,-4.773739814758301
wait,-4.701781749725342
no,-4.444950580596924
wait,-4.896660804748535
no,-4.520744323730469
wait,-4.865784168243408
no,-4.584945201873779
wait,-4.7598958015441895
no,-4.69213342666626
wait,-4.853545665740967
no,-4.6509480476379395
wait,-4.832916736602783
no,-4.8979387283325195
wait,-5.051782608032227
no,-4.48013162612915
wait,-4.825450897216797
no,-4.450656414031982
wait,-4.722407817840576
no,-4.615880489349365
wait,-4.881989479064941
no,-4.798757076263428
wait,-5.000677585601807
no,-4.711248397827148
wait,-4.749032974243164
no,-4.893614768981934
wait,-4.792727470397949
no,-4.727601528167725
wait,-4.949672222137451
no,-4.822789192199707
wait,-4.815042495727539
no,-4.670420169830322
wait,-4.7146172523498535
no,-4.995529651641846
wait,-4.914950370788574
no,-4.440059661865234
wait,-4.574775695800781
no,-4.567853927612305
wait,-4.6840386390686035
no,-4.668788433074951
wait,-4.743887424468994
no,-4.988606929779053
wait,-5.00418758392334
no,-4.44445276260376
wait,-4.499258518218994
no,-4.469078063964844
wait,-4.639550685882568
no,-4.517559051513672
wait,-4.5209856033325195
no,-4.537730693817139
wait,-4.646352291107178
no,-4.5239763259887695
wait,-4.555478572845459
no,-4.567322731018066
wait,-4.710414409637451
no,-4.641993045806885
wait,-4.762511730194092
no,-4.688551425933838
wait,-4.773045063018799
no,-4.61892032623291
wait,-4.644032955169678
no,-4.81721830368042
wait,-4.887049198150635
no,-4.518670558929443
wait,-4.5111894607543945
no,-4.516493797302246
wait,-4.638976097106934
no,-4.512004375457764
wait,-4.721473217010498
no,-4.5830841064453125
wait,-4.80905294418335
no,-4.654665946960449
wait,-4.921694278717041
no,-4.762109279632568
wait,-5.020859718322754
no,-4.552119255065918
wait,-4.709329128265381
no,-4.583162784576416
wait,-4.733734130859375
no,-4.708672523498535
wait,-4.980590343475342
no,-4.840950965881348
wait,-5.02185583114624
no,-4.576031684875488
wait,-4.618924617767334
no,-4.405032634735107
wait,-4.621647834777832
no,-4.674962997436523
wait,-4.714200496673584
no,-4.402519702911377
wait,-4.554965496063232
no,-4.692498207092285
wait,-4.676398754119873
no,-4.472368240356445
wait,-4.591705799102783
no,-4.430232048034668
wait,-4.353608131408691
no,-4.319059371948242
wait,-4.3418426513671875
no,-4.670448303222656
wait,-4.681342601776123
no,-4.414115905761719
wait,-4.552487373352051
no,-4.704498767852783
wait,-4.733968734741211
no,-4.516578674316406
wait,-4.667634963989258
no,-4.70011568069458
wait,-4.619272232055664
no,-4.520709991455078
wait,-4.5759196281433105
no,-4.653543949127197
wait,-4.754672527313232
no,-4.455712795257568
wait,-4.697516918182373
no,-4.716298580169678
wait,-4.806456089019775
no,-4.555392742156982
wait,-4.777520656585693
no,-4.716298580169678
wait,-4.806456089019775
no,-4.555392742156982
wait,-4.777520656585693
no,-4.748227119445801
wait,-4.65917444229126
no,-4.862447738647461
wait,-4.885103702545166
no,-4.712521553039551
wait,-4.629497051239014
no,-4.882323265075684
wait,-4.914849281311035
no,-4.688364505767822
wait,-4.590163707733154
no,-4.876054763793945
wait,-4.865833282470703
no,-4.705506801605225
wait,-4.658006191253662
no,-4.928691387176514
wait,-4.963924407958984
no,-4.737281322479248
wait,-4.6415863037109375
no,-4.892733573913574
wait,-4.898288249969482
no,-4.685426235198975
wait,-4.66605806350708
no,-4.937569618225098
wait,-4.990703582763672
no,-4.78269100189209
wait,-4.781538486480713
no,-4.949955940246582
wait,-5.042068004608154
no,-4.725137710571289
wait,-4.815165996551514
no,-4.8434906005859375
wait,-4.977532863616943
no,-4.813582420349121
wait,-4.729343891143799
no,-4.832963466644287
wait,-4.915666580200195
no,-4.69134521484375
wait,-4.718608856201172
no,-4.952132225036621
wait,-5.03725004196167
no,-5.086997032165527
wait,-5.108823299407959
no,-4.843681812286377
wait,-5.120387077331543
no,-5.300213813781738
wait,-5.350738048553467
no,-4.928830623626709
wait,-5.418717861175537
no,-4.8464860916137695
wait,-4.851611137390137
no,-4.6398539543151855
wait,-4.805593490600586
no,-4.806499004364014
wait,-4.855781078338623
no,-4.96527099609375
wait,-5.109869003295898
no,-5.026399612426758
wait,-5.044923782348633
no,-4.881290912628174
wait,-5.160958766937256
no,-5.138016223907471
wait,-5.1671295166015625
no,-4.897639751434326
wait,-5.366129398345947
no,-4.9502482414245605
wait,-4.965762615203857
no,-4.83860445022583
wait,-5.110602855682373
no,-4.993686199188232
wait,-4.833913326263428
no,-4.804953098297119
wait,-4.961796283721924
no,-5.052669048309326
wait,-4.991323471069336
no,-4.921661376953125
wait,-5.164394855499268
no,-5.326180458068848
wait,-5.332461357116699
no,-5.042084693908691
wait,-5.489413261413574
no,-5.004746913909912
wait,-5.009743690490723
no,-4.94955587387085
wait,-5.180661678314209
no,-4.928238391876221
wait,-4.887080669403076
no,-4.92672872543335
wait,-4.978067874908447
no,-4.985703468322754
wait,-5.019011497497559
no,-4.9735283851623535
wait,-5.300934314727783
no,-4.858139991760254
wait,-4.95838737487793
no,-4.824195861816406
wait,-4.979340553283691
no,-4.749464511871338
wait,-4.859076499938965
no,-4.9118218421936035
wait,-5.195056438446045
no,-5.061968803405762
wait,-5.079517364501953
no,-5.024195194244385
wait,-5.139909267425537
no,-5.135272026062012
wait,-5.101863384246826
no,-5.0207109451293945
wait,-5.181821823120117
no,-4.927567481994629
wait,-4.690896987915039
no,-5.073876857757568
wait,-4.958505153656006
no,-4.7159104347229
wait,-4.735489845275879
no,-4.690035343170166
wait,-4.833506107330322
no,-5.0069708824157715
wait,-5.1874799728393555
no,-4.951708793640137
wait,-5.148056983947754
no,-4.756736755371094
wait,-4.613308906555176
no,-4.729194641113281
wait,-4.586525917053223
no,-4.814404487609863
wait,-4.85088586807251
no,-4.760128974914551
wait,-4.818606853485107
no,-4.816899299621582
wait,-4.6855692863464355
no,-4.840997219085693
wait,-4.648326396942139
no,-5.084558010101318
wait,-4.934009552001953
no,-5.157259464263916
wait,-4.934854030609131
no,-4.993046283721924
wait,-5.116629123687744
no,-4.792291164398193
wait,-4.983996868133545
no,-4.772511959075928
wait,-4.7741804122924805
no,-4.6148152351379395
wait,-4.6879563331604
no,-5.123930931091309
wait,-5.054853439331055
no,-4.836848258972168
wait,-4.8531670570373535
no,-5.170524597167969
wait,-5.1339898109436035
no,-4.91129207611084
wait,-4.918419361114502
no,-5.172560214996338
wait,-5.034785270690918
no,-4.803033828735352
wait,-4.81218147277832
no,-5.1795148849487305
wait,-5.041468620300293
no,-4.868746280670166
wait,-4.8316755294799805
no,-4.032469749450684
wait,-4.2414445877075195
no,-4.347675323486328
wait,-4.475592136383057
no,-4.236570358276367
wait,-4.3094482421875
no,-4.504156112670898
wait,-4.571426868438721
no,-4.098517417907715
wait,-4.383658409118652
no,-4.428949356079102
wait,-4.719131946563721
no,-4.214041233062744
wait,-4.336111068725586
no,-4.635962009429932
wait,-4.764318466186523
no,-4.348689556121826
wait,-4.475191593170166
no,-4.568603038787842
wait,-4.670251846313477
no,-4.38900089263916
wait,-4.827200412750244
no,-4.705467224121094
wait,-5.1589155197143555
no,-4.202364921569824
wait,-4.489644527435303
no,-4.476685523986816
wait,-4.689778804779053
no,-4.222183704376221
wait,-4.399117469787598
no,-4.487446308135986
wait,-4.641940116882324
no,-4.145318031311035
wait,-4.296645641326904
no,-4.513263702392578
wait,-4.641713619232178
no,-4.156023025512695
wait,-4.296091079711914
no,-4.538094997406006
wait,-4.63042688369751
no,-4.5423502922058105
wait,-4.6766276359558105
no,-4.492630958557129
wait,-4.587850570678711
no,-4.597294807434082
wait,-4.758001804351807
no,-4.470741271972656
wait,-4.764550685882568
no,-4.708226203918457
wait,-4.799108505249023
no,-4.432789325714111
wait,-4.686386585235596
no,-4.617293357849121
wait,-4.7866597175598145
no,-4.483738422393799
wait,-4.763486862182617
no,-4.749992847442627
wait,-4.989686489105225
no,-4.570059299468994
wait,-4.8647141456604
no,-4.704198360443115
wait,-4.785606861114502
no,-4.44954776763916
wait,-4.667638778686523
no,-4.709939479827881
wait,-4.846973896026611
no,-4.585598468780518
wait,-4.900017261505127
no,-4.5870208740234375
wait,-4.750295162200928
no,-4.510845184326172
wait,-4.649292945861816
no,-4.594604015350342
wait,-4.815415382385254
no,-4.520090579986572
wait,-4.799149513244629
no,-4.597467422485352
wait,-4.863943099975586
no,-4.591691017150879
wait,-4.8266072273254395
no,-4.154064655303955
wait,-4.55625057220459
no,-4.237097263336182
wait,-4.384835243225098
no,-4.2251715660095215
wait,-4.448758125305176
no,-4.032624244689941
wait,-4.519369125366211
no,-4.294517517089844
wait,-4.384324550628662
no,-4.000298500061035
wait,-4.503905773162842
no,-4.213929653167725
wait,-4.564877033233643
no,-4.285859107971191
wait,-4.368941783905029
no,-4.29093599319458
wait,-4.60162878036499
no,-4.21016263961792
wait,-4.484130382537842
no,-4.414202690124512
wait,-4.684046745300293
no,-4.307952404022217
wait,-4.645581245422363
no,-4.338157653808594
wait,-4.611132621765137
no,-4.234457015991211
wait,-4.5587263107299805
no,-4.477468490600586
wait,-4.76674747467041
no,-4.444196701049805
wait,-4.89933443069458
no,-4.413260459899902
wait,-4.636564254760742
