header,score
wait,-5.2490129470825195
no,-4.966092109680176
wait,-5.2055768966674805
no,-4.905308723449707
wait,-5.141237258911133
no,-4.767480373382568
wait,-4.90403413772583
no,-4.774524688720703
wait,-4.839319229125977
no,-4.700308322906494
wait,-4.841015815734863
no,-4.655606746673584
wait,-4.754607200622559
no,-4.694138050079346
wait,-4.81371545791626
no,-4.647066593170166
wait,-4.7124176025390625
no,-4.69551944732666
wait,-4.847014427185059
no,-4.72424840927124
wait,-4.807371616363525
no,-4.9311065673828125
wait,-5.114062309265137
no,-4.856752395629883
wait,-4.968996524810791
no,-4.805633068084717
wait,-4.945942401885986
no,-4.836371421813965
wait,-4.909404754638672
no,-4.790769100189209
wait,-4.922364711761475
no,-4.765664100646973
wait,-4.819875717163086
no,-4.966493606567383
wait,-5.142571449279785
no,-4.912321090698242
wait,-5.007115840911865
no,-4.94331693649292
wait,-5.0920586585998535
no,-4.933041572570801
wait,-5.0171661376953125
no,-4.898921012878418
wait,-5.123052597045898
no,-4.882153034210205
wait,-5.079575538635254
no,-4.386819362640381
wait,-4.642032623291016
no,-4.377233982086182
wait,-4.677108287811279
no,-4.383623123168945
wait,-4.639599323272705
no,-4.3701348304748535
wait,-4.673395156860352
no,-4.512531757354736
wait,-4.7586822509765625
no,-4.4812445640563965
wait,-4.81304407119751
no,-4.4268012046813965
wait,-4.697142124176025
no,-4.385809421539307
wait,-4.7143025398254395
no,-4.4432172775268555
wait,-4.676802635192871
no,-4.408203601837158
wait,-4.693666934967041
no,-4.490470886230469
wait,-4.7567315101623535
no,-4.444007873535156
wait,-4.806593894958496
no,-4.470341205596924
wait,-4.693806171417236
no,-4.435575485229492
wait,-4.718495845794678
no,-4.522549152374268
wait,-4.702159881591797
no,-4.4795241355896
wait,-4.736806869506836
no,-4.467568397521973
wait,-4.683923244476318
no,-4.4501566886901855
wait,-4.725071907043457
no,-4.540094375610352
wait,-4.82201623916626
no,-4.517769813537598
wait,-4.892271041870117
no,-4.663026332855225
wait,-4.814289093017578
no,-4.60255241394043
wait,-4.764909267425537
no,-4.70393705368042
wait,-4.872257232666016
no,-4.630044460296631
wait,-4.8349528312683105
no,-4.785332202911377
wait,-4.90765905380249
no,-4.693415641784668
wait,-4.8514814376831055
no,-4.854796409606934
wait,-5.019526958465576
no,-4.773308277130127
wait,-5.006417274475098
no,-4.889252662658691
wait,-5.020991802215576
no,-4.791581153869629
wait,-4.929450988769531
no,-4.726827621459961
wait,-4.8696417808532715
no,-4.681122303009033
wait,-4.868856430053711
no,-4.748232841491699
wait,-4.866218566894531
no,-4.688595294952393
wait,-4.815337181091309
no,-4.7449235916137695
wait,-4.89832067489624
no,-4.65574836730957
wait,-4.904985427856445
no,-4.768980026245117
wait,-4.926055431365967
no,-4.682378768920898
wait,-4.859316349029541
no,-4.777763843536377
wait,-4.862386226654053
no,-4.737398147583008
wait,-4.821846961975098
no,-4.288620948791504
wait,-4.4818291664123535
no,-4.329565048217773
wait,-4.418491363525391
no,-4.184671878814697
wait,-4.437677383422852
no,-4.2478814125061035
wait,-4.40358304977417
no,-4.192909240722656
wait,-4.432530403137207
no,-4.220844268798828
wait,-4.382054328918457
no,-4.257124423980713
wait,-4.507236480712891
no,-4.301692485809326
wait,-4.4621992111206055
no,-4.241645812988281
wait,-4.467418670654297
no,-4.294927597045898
wait,-4.423746585845947
no,-4.331143379211426
wait,-4.5217485427856445
no,-4.405113220214844
wait,-4.481282711029053
no,-4.258147239685059
wait,-4.487020492553711
no,-4.307287216186523
wait,-4.445202350616455
no,-4.219324588775635
wait,-4.47435998916626
no,-4.261751174926758
wait,-4.4309234619140625
no,-4.2557477951049805
wait,-4.526281356811523
no,-4.300213813781738
wait,-4.477936267852783
no,-4.232064723968506
wait,-4.465277671813965
no,-4.2590155601501465
wait,-4.40056037902832
no,-4.73394250869751
wait,-4.9735107421875
no,-4.747160911560059
wait,-4.975480079650879
no,-4.73909330368042
wait,-4.981628894805908
no,-4.764896869659424
wait,-4.980132579803467
no,-4.574564456939697
wait,-4.802341461181641
no,-4.614852428436279
wait,-4.866968631744385
no,-4.592859268188477
wait,-4.788834571838379
no,-4.624340534210205
wait,-4.877627849578857
no,-4.6088409423828125
wait,-4.887381076812744
no,-4.639710903167725
wait,-4.978731632232666
