header,score
wait,-3.4487757682800293
no,-3.2347822189331055
wait,-3.446829319000244
no,-3.2809619903564453
wait,-3.435736656188965
no,-3.1157021522521973
wait,-3.4178199768066406
no,-3.1412551403045654
wait,-3.389108657836914
no,-3.2554454803466797
wait,-3.5210120677948
no,-3.2554452419281006
wait,-3.4765689373016357
no,-3.305898427963257
wait,-3.561250686645508
no,-3.3209385871887207
wait,-3.533013105392456
no,-3.271876096725464
wait,-3.4841151237487793
no,-3.3244664669036865
wait,-3.4822044372558594
no,-3.245903491973877
wait,-3.5315208435058594
no,-3.266610860824585
wait,-3.5003888607025146
no,-3.2568159103393555
wait,-3.509045362472534
no,-3.2981934547424316
wait,-3.518911361694336
no,-3.35208797454834
wait,-3.6398096084594727
no,-3.366114377975464
wait,-3.658870220184326
no,-2.4923787117004395
wait,-2.664578437805176
no,-2.611375093460083
wait,-2.76173996925354
no,-2.5852060317993164
wait,-2.757815361022949
no,-2.730001449584961
wait,-2.878880739212036
no,-2.639263153076172
wait,-2.8174095153808594
no,-2.7485873699188232
wait,-2.933802366256714
no,-2.7999298572540283
wait,-2.9247660636901855
no,-2.8836610317230225
wait,-2.9956130981445312
no,-2.5779824256896973
wait,-2.7614288330078125
no,-2.681413412094116
wait,-2.8420660495758057
no,-2.6879663467407227
wait,-2.8486850261688232
no,-2.8520689010620117
wait,-2.9964113235473633
no,-2.6355576515197754
wait,-2.66060733795166
no,-2.7461485862731934
wait,-2.792045831680298
no,-2.70228910446167
wait,-2.8619139194488525
no,-2.8238108158111572
wait,-2.9782304763793945
no,-2.9204652309417725
wait,-3.0490078926086426
no,-3.001809597015381
wait,-3.122490882873535
no,-2.751370429992676
wait,-2.9290406703948975
no,-2.8257639408111572
wait,-2.9987878799438477
no,-3.087798833847046
wait,-3.247709274291992
no,-3.317643165588379
wait,-3.4706902503967285
no,-3.255378484725952
wait,-3.4841861724853516
no,-3.455575466156006
wait,-3.67329478263855
no,-3.116868734359741
wait,-3.344170331954956
no,-3.3198814392089844
wait,-3.539180040359497
no,-3.1770873069763184
wait,-3.3223352432250977
no,-3.369893789291382
wait,-3.5013175010681152
no,-3.123769760131836
wait,-3.306506872177124
no,-3.3303184509277344
wait,-3.484959840774536
no,-3.1436355113983154
wait,-3.290905714035034
no,-3.3314852714538574
wait,-3.4730985164642334
no,-3.163665771484375
wait,-3.406247854232788
no,-3.4352385997772217
wait,-3.681325674057007
no,-3.139165163040161
wait,-3.305680751800537
no,-3.3148739337921143
wait,-3.4747843742370605
no,-3.1601595878601074
wait,-3.296968698501587
no,-3.3414454460144043
wait,-3.4648544788360596
no,-3.133972644805908
wait,-3.398610830307007
no,-3.3123841285705566
wait,-3.6007983684539795
no,-2.849957227706909
wait,-3.048290252685547
no,-2.7853925228118896
wait,-2.989767074584961
no,-2.9267876148223877
wait,-3.093513250350952
no,-2.8613643646240234
wait,-3.032937526702881
no,-2.9787843227386475
wait,-3.1785683631896973
no,-2.9568746089935303
wait,-3.13647198677063
no,-3.2147912979125977
wait,-3.4692211151123047
no,-3.1655006408691406
wait,-3.4146029949188232
no,-2.9981343746185303
wait,-3.2344207763671875
no,-2.9550819396972656
wait,-3.1892311573028564
no,-3.065840005874634
wait,-3.298539161682129
no,-3.033082962036133
wait,-3.2440218925476074
no,-3.221458911895752
wait,-3.446031093597412
no,-3.156238317489624
wait,-3.3508121967315674
no,-3.004918336868286
wait,-3.2441885471343994
no,-2.9747517108917236
wait,-3.1852471828460693
no,-3.044461965560913
wait,-3.235323667526245
no,-2.983901023864746
wait,-3.152522325515747
no,-3.0464022159576416
wait,-3.210296630859375
no,-2.9952199459075928
wait,-3.1576061248779297
no,-3.1377205848693848
wait,-3.370999574661255
no,-3.083908796310425
wait,-3.3129680156707764
no,-3.190664052963257
wait,-3.379267454147339
no,-3.1167140007019043
wait,-3.290973663330078
no,-3.294933557510376
wait,-3.4376039505004883
no,-3.2279021739959717
wait,-3.3685405254364014
no,-3.338862657546997
wait,-3.5402684211730957
no,-3.2661383152008057
wait,-3.439246892929077
no,-3.4026589393615723
wait,-3.623490571975708
no,-3.348489999771118
wait,-3.5563442707061768
no,-3.4344942569732666
wait,-3.5883283615112305
no,-3.350761651992798
wait,-3.5021376609802246
no,-3.445458173751831
wait,-3.6048145294189453
no,-3.4167613983154297
wait,-3.562537431716919
no,-3.5963900089263916
wait,-3.7481448650360107
no,-3.5424938201904297
wait,-3.6350834369659424
no,-3.426753044128418
wait,-3.6273446083068848
no,-3.394578218460083
wait,-3.5641534328460693
no,-3.592452049255371
wait,-3.728541374206543
no,-3.525421619415283
wait,-3.662825107574463
no,-2.839252233505249
wait,-3.0307273864746094
no,-2.868253707885742
wait,-3.0617730617523193
no,-2.6919467449188232
wait,-2.915886640548706
no,-2.7238707542419434
wait,-2.9442780017852783
no,-2.7894999980926514
wait,-3.013096332550049
no,-2.871903657913208
wait,-3.0959298610687256
no,-2.7650351524353027
wait,-2.9917469024658203
no,-2.772026538848877
wait,-2.9928431510925293
no,-2.8461859226226807
wait,-2.9621994495391846
no,-2.8731019496917725
wait,-2.980560302734375
no,-2.8615667819976807
wait,-3.0769951343536377
no,-2.8877511024475098
wait,-3.0938048362731934
no,-2.8931524753570557
wait,-3.0820813179016113
no,-2.932692289352417
wait,-3.0975658893585205
no,-2.8713340759277344
wait,-3.1010255813598633
no,-2.9510154724121094
wait,-3.1795310974121094
no,-3.044053077697754
wait,-3.2347350120544434
no,-3.0891153812408447
wait,-3.2799148559570312
no,-2.937839984893799
wait,-3.1386168003082275
no,-2.9649479389190674
wait,-3.1577911376953125
no,-3.034250497817993
wait,-3.2212414741516113
no,-3.1646173000335693
wait,-3.3677921295166016
no,-3.3425493240356445
wait,-3.526700258255005
no,-3.4560060501098633
wait,-3.6617157459259033
no,-3.024576187133789
wait,-3.2180888652801514
no,-3.145165205001831
wait,-3.3505115509033203
no,-3.0317256450653076
wait,-3.208611011505127
no,-3.1674106121063232
wait,-3.360797166824341
no,-3.0392816066741943
wait,-3.2077057361602783
no,-3.174699068069458
wait,-3.355832815170288
no,-3.091179847717285
wait,-3.253819227218628
no,-3.2304229736328125
wait,-3.4049715995788574
no,-3.434521436691284
wait,-3.593695640563965
no,-3.5510852336883545
wait,-3.7116456031799316
no,-3.2886149883270264
wait,-3.465022325515747
no,-3.3790838718414307
wait,-3.5240609645843506
