header,score
wait,-2.8719420433044434
no,-2.719662666320801
wait,-3.0179076194763184
no,-2.776569366455078
wait,-2.997844696044922
no,-2.916961669921875
wait,-3.163978099822998
no,-2.676251173019409
wait,-2.9012181758880615
no,-2.81191349029541
wait,-3.054591417312622
no,-2.8288848400115967
wait,-3.0278451442718506
no,-2.96734881401062
wait,-3.183565616607666
no,-2.822606086730957
wait,-3.032630681991577
no,-2.943756580352783
wait,-3.1705164909362793
no,-3.3222198486328125
wait,-3.5172998905181885
no,-3.3936755657196045
wait,-3.605710983276367
no,-3.278503894805908
wait,-3.5242393016815186
no,-3.345994234085083
wait,-3.5837130546569824
no,-3.465399742126465
wait,-3.6632699966430664
no,-3.545135498046875
wait,-3.7388548851013184
no,-3.5144786834716797
wait,-3.728510618209839
no,-3.594252347946167
wait,-3.8081676959991455
no,-3.3612964153289795
wait,-3.5637474060058594
no,-3.4235453605651855
wait,-3.64857816696167
no,-3.340761661529541
wait,-3.5910210609436035
no,-3.4100565910339355
wait,-3.661771774291992
no,-3.3475255966186523
wait,-3.6259188652038574
no,-3.4266154766082764
wait,-3.7207655906677246
no,-3.3310441970825195
wait,-3.581049680709839
no,-3.3983778953552246
wait,-3.6753318309783936
no,-3.3538084030151367
wait,-3.5702905654907227
no,-3.4604244232177734
wait,-3.6452133655548096
no,-3.476268768310547
wait,-3.7025680541992188
no,-3.553980588912964
wait,-3.802614450454712
no,-2.649930477142334
wait,-2.872037649154663
no,-2.81298828125
wait,-3.0202677249908447
no,-2.6985599994659424
wait,-2.900702714920044
no,-2.7990832328796387
wait,-3.024322271347046
no,-2.6290299892425537
wait,-2.7784039974212646
no,-2.777287721633911
wait,-2.927182197570801
no,-2.838953733444214
wait,-3.083407402038574
no,-3.006453037261963
wait,-3.2827329635620117
no,-2.743440866470337
wait,-2.9437382221221924
no,-2.9272825717926025
wait,-3.1074161529541016
no,-2.971320390701294
wait,-3.128175735473633
no,-3.158547878265381
wait,-3.3569164276123047
no,-2.862781524658203
wait,-3.0121357440948486
no,-3.0317115783691406
wait,-3.2129757404327393
no,-2.888843536376953
wait,-3.141606092453003
no,-3.0309650897979736
wait,-3.3385772705078125
no,-2.829693555831909
wait,-3.0563457012176514
no,-2.9702000617980957
wait,-3.2251477241516113
no,-2.8956098556518555
wait,-3.041417360305786
no,-3.095198631286621
wait,-3.2467939853668213
no,-2.803140640258789
wait,-3.0191054344177246
no,-3.0344529151916504
wait,-3.2600669860839844
no,-2.836452007293701
wait,-3.060502290725708
no,-3.0802228450775146
wait,-3.2298216819763184
no,-2.951005458831787
wait,-3.160881757736206
no,-3.206296682357788
wait,-3.3715364933013916
no,-3.0525593757629395
wait,-3.338319778442383
no,-3.255136013031006
wait,-3.5409226417541504
no,-3.19287109375
wait,-3.484959840774536
no,-3.3842310905456543
wait,-3.648019313812256
no,-3.1332414150238037
wait,-3.347778797149658
no,-3.3602871894836426
wait,-3.6007344722747803
no,-3.1417646408081055
wait,-3.3693883419036865
no,-3.399766683578491
wait,-3.590806484222412
no,-3.1730356216430664
wait,-3.2588038444519043
no,-3.404641628265381
wait,-3.4660918712615967
no,-3.264312505722046
wait,-3.4297382831573486
no,-3.468559980392456
wait,-3.638654947280884
no,-3.204799175262451
wait,-3.5212020874023438
no,-3.4066760540008545
wait,-3.684265375137329
no,-2.8939175605773926
wait,-3.0853309631347656
no,-2.9204580783843994
wait,-3.063436985015869
no,-2.968501567840576
wait,-3.148242473602295
no,-2.945566177368164
wait,-3.110367774963379
no,-3.0240986347198486
wait,-3.2318975925445557
no,-3.0040998458862305
wait,-3.203275680541992
no,-3.1665425300598145
wait,-3.3951973915100098
no,-3.1719589233398438
wait,-3.366276979446411
no,-3.0428996086120605
wait,-3.245635509490967
no,-3.0285756587982178
wait,-3.21893048286438
no,-3.2298779487609863
wait,-3.4541139602661133
no,-3.2650294303894043
wait,-3.4393529891967773
no,-3.065953493118286
wait,-3.2468090057373047
no,-3.041532516479492
wait,-3.215797185897827
no,-3.005323886871338
wait,-3.1880340576171875
no,-3.009018659591675
wait,-3.142763376235962
no,-3.071016788482666
wait,-3.2746989727020264
no,-3.108102798461914
wait,-3.2776365280151367
