score
-3.207077980041504
-3.1439781188964844
-3.154531955718994
-3.003129243850708
-3.1319198608398438
-3.0647456645965576
-3.0945870876312256
-2.980435609817505
-3.266859292984009
-3.1055703163146973
-3.3326969146728516
-3.1773436069488525
-3.1553754806518555
-3.0584006309509277
-3.238851308822632
-3.0779500007629395
-3.288445234298706
-3.1936793327331543
-3.2084248065948486
-3.162104368209839
-2.9936015605926514
-2.896340847015381
-2.976137638092041
-2.9499664306640625
-2.9672622680664062
-2.923783540725708
-2.98630690574646
-3.0205068588256836
-3.0579440593719482
-3.087364673614502
-3.201528549194336
-3.1829450130462646
-3.118380546569824
-3.094740390777588
-3.023925304412842
-3.0463759899139404
-3.0998125076293945
-3.0799636840820312
-3.0827391147613525
-3.0342442989349365
-2.5210821628570557
-2.5499250888824463
-2.7272562980651855
-2.7563889026641846
-2.8108839988708496
-2.793605327606201
-2.743772506713867
-2.8104441165924072
-2.797420024871826
-2.8134307861328125
-2.991515874862671
-2.994511604309082
-2.878525495529175
-2.8558735847473145
-2.929576873779297
-2.901702880859375
-2.9360220432281494
-2.937896728515625
-2.849961042404175
-2.8592817783355713
-3.1071860790252686
-2.9681882858276367
-3.0142555236816406
-2.9319279193878174
-3.212339401245117
-3.084925889968872
-3.5058224201202393
-3.328416347503662
-3.2054531574249268
-3.0986785888671875
-3.1128652095794678
-3.012202501296997
-3.4503629207611084
-3.2715444564819336
-3.235447406768799
-3.1302108764648438
-3.321017265319824
-3.1104259490966797
-3.454439163208008
-3.2665226459503174
-2.353996753692627
-2.223430871963501
-2.5830886363983154
-2.4120419025421143
-2.451843023300171
-2.2713441848754883
-2.70585560798645
-2.5944552421569824
-2.5409610271453857
-2.297600269317627
-2.589599132537842
-2.3304529190063477
-2.626558542251587
-2.4283862113952637
-2.5142292976379395
-2.4337310791015625
-2.5558598041534424
-2.357571840286255
-2.662317991256714
-2.450335741043091
-2.789287567138672
-2.95257306098938
-3.018766403198242
-3.1385324001312256
-3.0956757068634033
-3.2096593379974365
-3.0947299003601074
-3.199678897857666
-3.0229074954986572
-3.1541202068328857
-3.2101991176605225
-3.2877421379089355
-3.2648468017578125
-3.3380911350250244
-3.1355748176574707
-3.162832498550415
-3.3663203716278076
-3.5003511905670166
-3.179675579071045
-3.2388193607330322
-2.644357204437256
-2.5445380210876465
-2.821782112121582
-2.713480234146118
-2.8882391452789307
-2.778768301010132
-2.8727784156799316
-2.782686233520508
-2.906329870223999
-2.7074475288391113
-3.0066611766815186
-2.9574475288391113
-3.0013890266418457
-2.875877618789673
-2.920058488845825
-2.750699520111084
-3.086580276489258
-2.91042423248291
-3.1772522926330566
-3.034162759780884
-3.085296630859375
-3.0995969772338867
-3.066155195236206
-3.0959861278533936
-3.2749950885772705
-3.31532883644104
-3.189298391342163
-3.162426471710205
-3.5065228939056396
-3.5097596645355225
-3.4798569679260254
-3.3905742168426514
-3.263711929321289
-3.305372714996338
-3.337315797805786
-3.3335835933685303
-3.25368595123291
-3.2889246940612793
-3.424140453338623
-3.4401776790618896
-2.4056003093719482
-2.3065314292907715
-2.5785884857177734
-2.5596675872802734
-2.7188069820404053
-2.691937208175659
-2.7700257301330566
-2.6961066722869873
-2.7664906978607178
-2.7245450019836426
-2.740863800048828
-2.7319793701171875
-2.783796548843384
-2.7830867767333984
-2.8437633514404297
-2.798691987991333
-2.760364532470703
-2.758662700653076
-2.8852224349975586
-2.7979063987731934
-3.337557792663574
-3.369413375854492
-3.0487594604492188
-3.10539174079895
-3.556772232055664
-3.447145700454712
-3.2508955001831055
-3.255493640899658
-3.3446669578552246
-3.3616058826446533
-3.6873843669891357
-3.606351852416992
-3.771061897277832
-3.786349296569824
-3.6552531719207764
-3.516995668411255
-3.375969886779785
-3.431238889694214
-3.3986904621124268
-3.464923143386841
-2.6643035411834717
-2.5989980697631836
-2.6372931003570557
-2.566939353942871
-2.7392666339874268
-2.7778141498565674
-2.7414708137512207
-2.795992612838745
-2.9101245403289795
-2.885834217071533
-2.809340238571167
-2.7809526920318604
-3.101539134979248
-2.9604294300079346
-2.843456268310547
-2.831899404525757
-2.8664026260375977
-2.803684711456299
-2.8924214839935303
-2.8476414680480957
-2.7691712379455566
-2.770378589630127
-3.192185163497925
-3.2621474266052246
-3.0321810245513916
-2.886378765106201
-3.160996198654175
-3.1025333404541016
-3.107266902923584
-3.1267025470733643
-3.2903261184692383
-3.2609238624572754
-3.200413227081299
-3.1402573585510254
-3.3230597972869873
-3.2959160804748535
-3.1406302452087402
-3.099426507949829
-3.179379940032959
-3.140016794204712
-2.5839643478393555
-2.5288288593292236
-2.765843152999878
-2.6939616203308105
-2.698827028274536
-2.6978302001953125
-2.8043410778045654
-2.75122332572937
-2.7840774059295654
-2.7459614276885986
-3.0099804401397705
-3.0081934928894043
-2.91379976272583
-2.854630708694458
-2.9060001373291016
-2.831786632537842
-3.0920941829681396
-2.9792256355285645
-2.8304965496063232
-2.7983555793762207
-2.8861443996429443
-2.7553601264953613
-2.961987257003784
-2.89577579498291
-3.0538201332092285
-3.0030691623687744
-3.353579521179199
-3.2112791538238525
-2.984700918197632
-2.9265716075897217
-3.017099142074585
-2.9641997814178467
-3.112854480743408
-3.100113868713379
-3.145671844482422
-3.049603223800659
-3.0300426483154297
-2.984260082244873
-2.9852519035339355
-2.96315598487854
-3.3545923233032227
-3.35406756401062
-3.191950559616089
-3.236837863922119
-3.2959861755371094
-3.3000285625457764
-3.317720413208008
-3.3199939727783203
-3.274280071258545
-3.394935369491577
-3.319215774536133
-3.3535799980163574
-3.315106153488159
-3.414044141769409
-3.3720593452453613
-3.46345853805542
-3.453948497772217
-3.4532878398895264
-3.3278956413269043
-3.399585723876953
-2.5418412685394287
-2.470724582672119
-2.539669990539551
-2.465205430984497
-2.575791120529175
-2.4951226711273193
-2.702282190322876
-2.6323907375335693
-2.6450436115264893
-2.610530376434326
-2.6460044384002686
-2.567516565322876
-2.6052112579345703
-2.580111265182495
-2.69342041015625
-2.6042702198028564
-2.710902690887451
-2.6577935218811035
-2.669509172439575
-2.6229326725006104
-2.7915146350860596
-2.761294364929199
-3.089801788330078
-2.8762028217315674
-2.9769742488861084
-2.907999277114868
-3.0611777305603027
-2.9001994132995605
-3.1285102367401123
-3.100036382675171
-3.030731201171875
-2.8418383598327637
-3.0046956539154053
-2.971850633621216
-3.033454179763794
-2.976517677307129
-2.9827821254730225
-2.905992269515991
-3.2049872875213623
-3.1060855388641357
-2.5369813442230225
-2.5414140224456787
-2.7290875911712646
-2.658219337463379
-2.7483558654785156
-2.675143003463745
-3.136186122894287
-3.081031322479248
-2.7649636268615723
-2.7277653217315674
-2.986668586730957
-2.9301581382751465
-2.832550525665283
-2.827630043029785
-2.9286224842071533
-2.8525357246398926
-2.977692127227783
-2.9150590896606445
-3.0589890480041504
-2.9958157539367676
-2.9089834690093994
-2.916337728500366
-2.847383499145508
-2.8750715255737305
-2.916482448577881
-2.9262535572052
-3.310546875
-3.3495585918426514
-3.0516912937164307
-2.9067490100860596
-2.9584896564483643
-2.968031167984009
-2.935340404510498
-2.9809088706970215
-3.0516765117645264
-3.0927846431732178
-3.030531406402588
-3.0667736530303955
-2.968350648880005
-2.974848985671997
-2.8376822471618652
-2.831298828125
-2.880613327026367
-2.840122699737549
-3.0294711589813232
-2.9797475337982178
-2.9664993286132812
-2.867003917694092
-2.882655382156372
-2.8207783699035645
-2.90596342086792
-2.869960069656372
-3.063814163208008
-2.9014530181884766
-3.1453664302825928
-3.0866448879241943
-3.322693109512329
-3.2632501125335693
-3.1179466247558594
-3.1034371852874756
-2.8852286338806152
-2.837170124053955
-3.1030032634735107
-3.05830717086792
-3.062407970428467
-2.929182529449463
-3.2257699966430664
-3.067366361618042
-3.3228673934936523
-3.1335723400115967
-3.230175018310547
-3.052640914916992
-3.0982723236083984
-3.0005736351013184
-3.191997528076172
-3.0493743419647217
-2.9875094890594482
-2.947066307067871
-3.237607717514038
-3.1384434700012207
-2.8007490634918213
-2.696887493133545
-2.9381067752838135
-2.699070692062378
-2.830458402633667
-2.69539213180542
-3.1711337566375732
-3.049558401107788
-3.0307514667510986
-2.8849635124206543
-2.9807844161987305
-2.8457448482513428
-3.169337034225464
-3.042186975479126
-2.879765272140503
-2.802654981613159
-2.9522817134857178
-2.800187587738037
-3.162107467651367
-2.850156784057617
-2.9847919940948486
-3.0121331214904785
-3.1011712551116943
-3.097749710083008
-3.1095075607299805
-3.1333653926849365
-3.007037878036499
-3.0225822925567627
-3.3800344467163086
-3.312255859375
-3.21726131439209
-3.220506191253662
-3.164120674133301
-3.109165906906128
-3.1353297233581543
-3.1592767238616943
-3.223447799682617
-3.2277913093566895
-3.3751840591430664
-3.306039333343506
-2.9379382133483887
-2.813520669937134
-3.1428792476654053
-2.952387571334839
-3.1232798099517822
-2.9281961917877197
-3.17728590965271
-3.020017147064209
-3.093860626220703
-2.947463274002075
-3.161621570587158
-2.9840028285980225
-3.205308675765991
-2.9982972145080566
-3.2245423793792725
-3.1256778240203857
-3.1928889751434326
-2.9922935962677
-3.192917823791504
-3.094011068344116
-3.3066887855529785
-3.3194005489349365
-3.366823673248291
-3.318521022796631
-3.3999578952789307
-3.3704426288604736
-3.422492504119873
-3.4418013095855713
-3.4795753955841064
-3.457674980163574
-3.5321664810180664
-3.493831157684326
-3.4319097995758057
-3.4805166721343994
-3.553614377975464
-3.4969987869262695
-3.595627784729004
-3.5441348552703857
-3.596436023712158
-3.5470550060272217
-3.0276713371276855
-2.869802236557007
-2.863330841064453
-2.8668391704559326
-3.0535402297973633
-2.9711685180664062
-3.031297206878662
-2.9656944274902344
-3.1139914989471436
-3.0647103786468506
-3.1506729125976562
-3.0919742584228516
-3.2582290172576904
-3.2422759532928467
-3.260007381439209
-3.244755268096924
-3.1015212535858154
-3.1000983715057373
-3.4642703533172607
-3.3515448570251465
-2.6066417694091797
-2.5791659355163574
-2.7737884521484375
-2.6413183212280273
-2.801520824432373
-2.666987180709839
-2.924741744995117
-2.9293768405914307
-2.759316921234131
-2.7341063022613525
-2.875865936279297
-2.8795530796051025
-3.004878282546997
-2.985848903656006
-2.997912645339966
-2.879451274871826
-2.928462266921997
-2.8338005542755127
-2.8828959465026855
-2.784710645675659
-2.7587459087371826
-2.7919979095458984
-2.866361618041992
-2.9185845851898193
-2.901204824447632
-3.0096445083618164
-2.90857195854187
-2.9536032676696777
-2.9003875255584717
-2.946493625640869
-3.090676784515381
-3.176616668701172
-3.0055317878723145
-3.0707461833953857
-2.963294506072998
-2.987119197845459
-3.116149663925171
-3.158045530319214
-3.1028592586517334
-3.150319814682007
-2.9294543266296387
-2.909207582473755
-2.7400646209716797
-2.719249725341797
-2.7472217082977295
-2.7398881912231445
-2.8103444576263428
-2.840625762939453
-2.9203877449035645
-2.9241740703582764
-2.9812066555023193
-2.95851469039917
-2.9343652725219727
-2.964231491088867
-2.8568878173828125
-2.904968500137329
-2.974851369857788
-3.0315752029418945
-2.940643310546875
-2.9169154167175293
-2.479901075363159
-2.4192020893096924
-2.5345544815063477
-2.5801007747650146
-2.798785448074341
-2.7009775638580322
-2.770463466644287
-2.6657683849334717
-2.629850149154663
-2.7329630851745605
-2.6390697956085205
-2.5872061252593994
-2.5352556705474854
-2.598071575164795
-2.575634717941284
-2.6367924213409424
-2.596198558807373
-2.655142068862915
-2.796220302581787
-2.7558112144470215
-2.547213554382324
-2.574885845184326
-2.5325422286987305
-2.5443191528320312
-2.601531744003296
-2.585876941680908
-2.8308401107788086
-2.7828025817871094
-2.6602206230163574
-2.6429059505462646
-2.595486640930176
-2.6397294998168945
-2.6730690002441406
-2.615482807159424
-2.7283873558044434
-2.7273449897766113
-2.8024895191192627
-2.7794392108917236
-2.696540117263794
-2.6993136405944824
-2.8331351280212402
-2.859184741973877
-2.943560838699341
-2.964653968811035
-3.052039384841919
-3.0238964557647705
-3.0323033332824707
-2.992136001586914
-2.9383461475372314
-2.9649999141693115
-3.481715679168701
-3.4278459548950195
-3.055054187774658
-3.06192946434021
-3.335501194000244
-3.3212180137634277
-3.2937185764312744
-3.3431315422058105
-3.150285005569458
-3.1688718795776367
-2.8290176391601562
-2.696519374847412
-2.775374174118042
-2.670071840286255
-2.8185460567474365
-2.743614912033081
-2.961339235305786
-2.820219039916992
-2.872107982635498
-2.7685365676879883
-3.0526769161224365
-2.971673011779785
-3.051117181777954
-2.879424571990967
-2.9788658618927
-2.936742067337036
-3.0728061199188232
-2.981278657913208
-3.0846104621887207
-2.9535584449768066
-2.7154481410980225
-2.666750431060791
-2.4456326961517334
-2.4001948833465576
-2.4412660598754883
-2.4088802337646484
-2.4399654865264893
-2.385244131088257
-2.639439105987549
-2.581716299057007
-2.5541772842407227
-2.489697217941284
-2.561251401901245
-2.510490894317627
-2.50006365776062
-2.463452100753784
-2.582933187484741
-2.503312349319458
-2.613132953643799
-2.5321056842803955
-2.56011962890625
-2.5348644256591797
-2.850752115249634
-2.772165060043335
-2.654561758041382
-2.6563527584075928
-2.794543981552124
-2.7802798748016357
-2.7993319034576416
-2.7718968391418457
-2.9348602294921875
-2.851836681365967
-2.8843681812286377
-2.869002342224121
-2.860419750213623
-2.8671517372131348
-3.225691556930542
-3.2036423683166504
-2.9971160888671875
-2.979881763458252
-2.7496931552886963
-2.7196056842803955
-2.797313928604126
-2.683969020843506
-3.0010647773742676
-2.9172091484069824
-2.7750613689422607
-2.7879507541656494
-2.83089542388916
-2.8050537109375
-2.843724250793457
-2.766861915588379
-2.9124135971069336
-2.8158438205718994
-2.862154245376587
-2.8540146350860596
-2.788958787918091
-2.8250460624694824
-2.926999568939209
-2.8515608310699463
-2.783738851547241
-2.6754872798919678
-2.967453718185425
-2.839052200317383
-2.861799716949463
-2.684586524963379
-2.9513044357299805
-2.7694942951202393
-2.9992239475250244
-2.825235605239868
-2.9673166275024414
-2.8519721031188965
-3.1628904342651367
-3.025101661682129
-2.9901580810546875
-2.880361557006836
-3.028211832046509
-2.8481698036193848
-3.106525421142578
